id	speaker_id	filename	sentence	sentence_norm	gender	age	native_language	dialect	created_at	marosijo_score	release	is_valid	empty	duration	sample_rate	size	user_agent	status
0000138	000019	000019-0000138.flac	Þessi tölva var framleidd í samvinnu Intel og Sandia National Laboratories í Bandaríkjunum.	þessi tölva var framleidd í samvinnu intel og sandia national laboratories í bandaríkjunum	female	40-49	Icelandic	NAN	2019-10-16 09:53:45	1.0	r1	1.0	0	7.26	16000	232398	NAN	train
0000139	000019	000019-0000139.flac	Múhameð, sem var munaðarleysingi, tilheyrði voldugustu ættinni.	múhameð sem var munaðarleysingi tilheyrði voldugustu ættinni	female	40-49	Icelandic	NAN	2019-10-16 09:53:46	1.0	r1	1.0	0	5.28	16000	169038	NAN	train
0000140	000019	000019-0000140.flac	Númi, mun rigna í dag?	númi mun rigna í dag	female	40-49	Icelandic	NAN	2019-10-16 09:53:46	0.9375	r1	1.0	0	3.54	16000	113358	NAN	train
0000141	000020	000020-0000141.flac	Það sem mestu máli skiptir er hversu virkur viðkomandi einstaklingur er.	það sem mestu máli skiptir er hversu virkur viðkomandi einstaklingur er	male	30-39	Icelandic	NAN	2019-10-16 09:58:08	1.0	r1	1.0	0	6.36	16000	203598	NAN	train
0000142	000020	000020-0000142.flac	Það skal þó tekið fram að þetta eru einungis getgátur.	það skal þó tekið fram að þetta eru einungis getgátur	male	30-39	Icelandic	NAN	2019-10-16 09:58:09	1.0	r1	1.0	0	4.56	16000	145998	NAN	train
0000143	000020	000020-0000143.flac	Skakkaglit er gömul gerð af útsaumi sem talin er eldri gerð af glitsaumi.	skakkaglit er gömul gerð af útsaumi sem talin er eldri gerð af glitsaumi	male	30-39	Icelandic	NAN	2019-10-16 09:58:09	0.9655172413793104	r1	1.0	0	6.48	16000	207438	NAN	train
0000144	000020	000020-0000144.flac	Reyndar hefur AMD tekið upp nær allar viðbótarskipanirnar sem Intel hefur sett inn.	reyndar hefur amd tekið upp nær allar viðbótarskipanirnar sem intel hefur sett inn	male	30-39	Icelandic	NAN	2019-10-16 09:58:09	0.9117647058823529	r1	1.0	0	6.78	16000	217038	NAN	train
0000145	000020	000020-0000145.flac	Ýmis önnur svör hér á Vísindavefnum tengjast þessu og skýra það nánar.	ýmis önnur svör hér á vísindavefnum tengjast þessu og skýra það nánar	male	30-39	Icelandic	NAN	2019-10-16 09:58:10	0.9818181818181818	r1	1.0	0	5.52	16000	176718	NAN	train
0000146	000018	000018-0000146.flac	Klausturstofnun á þeim bæ í biskupstíð hans varð honum áreiðanlega gleðiefni.	klausturstofnun á þeim bæ í biskupstíð hans varð honum áreiðanlega gleðiefni	male	40-49	Icelandic	NAN	2019-10-16 09:58:55	1.0	r1	1.0	0	6.36	16000	203598	NAN	train
0000147	000018	000018-0000147.flac	En sá galli er á dæminu að það er ekki raunverulegt.	en sá galli er á dæminu að það er ekki raunverulegt	male	40-49	Icelandic	NAN	2019-10-16 09:58:56	1.0	r1	1.0	0	7.8	16000	249678	NAN	train
0000148	000018	000018-0000148.flac	Þetta tengist því að Ísland er talið til Evrópu.	þetta tengist því að ísland er talið til evrópu	male	40-49	Icelandic	NAN	2019-10-16 09:58:56	1.0	r1	1.0	0	5.1	16000	163278	NAN	train
0000149	000018	000018-0000149.flac	Hann var fyrsti varaforsetinn sem bauð sig aldrei fram til forseta.	hann var fyrsti varaforsetinn sem bauð sig aldrei fram til forseta	male	40-49	Icelandic	NAN	2019-10-16 09:58:56	1.0	r1	1.0	0	4.98	16000	159438	NAN	train
0000150	000021	000021-0000150.flac	Ýmis skordýr taka einnig þátt í niðurbroti viðar.	ýmis skordýr taka einnig þátt í niðurbroti viðar	male	30-39	Icelandic	NAN	2019-10-16 09:58:56	1.0	r1	1.0	0	4.44	16000	142158	NAN	train
0000151	000018	000018-0000151.flac	Hvaða tilgangi þjónar skjaldarmerkið og fyrir hvað stendur hvert fyrirbæri á því?	hvaða tilgangi þjónar skjaldarmerkið og fyrir hvað stendur hvert fyrirbæri á því	male	40-49	Icelandic	NAN	2019-10-16 09:58:56	1.0	r1	1.0	0	6.3	16000	201678	NAN	train
0000152	000021	000021-0000152.flac	Það er kallað að yfirklukka örgjörvann.	það er kallað að yfirklukka örgjörvann	male	30-39	Icelandic	NAN	2019-10-16 09:58:57	0.935483870967742	r1	1.0	0	3.96	16000	126798	NAN	train
0000153	000021	000021-0000153.flac	Erfitt getur verið að meta aldur dýra í náttúrunni.	erfitt getur verið að meta aldur dýra í náttúrunni	male	30-39	Icelandic	NAN	2019-10-16 09:58:57	1.0	r1	1.0	0	4.68	16000	149838	NAN	train
0000154	000021	000021-0000154.flac	Karboxýlsýruhópurinn á fitusýrunni og hýdroxíðhópurinn á glýserólinu mynda efnatengi sem nefnist estertengi.	karboxýlsýruhópurinn á fitusýrunni og hýdroxíðhópurinn á glýserólinu mynda efnatengi sem nefnist estertengi	male	30-39	Icelandic	NAN	2019-10-16 09:58:57	0.9894736842105263	r1	1.0	0	9.42	16000	301518	NAN	train
0000155	000021	000021-0000155.flac	Þar í landi hafa því margir haft illan bifur á selveiðum.	þar í landi hafa því margir haft illan bifur á selveiðum	male	30-39	Icelandic	NAN	2019-10-16 09:58:58	1.0	r1	1.0	0	4.62	16000	147918	NAN	train
0000165	000024	000024-0000165.flac	Minnstu tígrisdýrin tilheyra deilitegundum sem lifa á eyjum Indónesíu.	minnstu tígrisdýrin tilheyra deilitegundum sem lifa á eyjum indónesíu	male	40-49	Icelandic	NAN	2019-10-16 10:08:51	1.0	r1	1.0	0	8.4	16000	268878	NAN	train
0000166	000024	000024-0000166.flac	Vestur-íslenskir hermenn börðust við Somme og Ypres.	vestur íslenskir hermenn börðust við somme og ypres	male	40-49	Icelandic	NAN	2019-10-16 10:08:51	1.0	r1	1.0	0	6.06	16000	193998	NAN	train
0000167	000024	000024-0000167.flac	Þar var einnig aðstaða skipstjórans og hefðarmanna fyrr á öldum.	þar var einnig aðstaða skipstjórans og hefðarmanna fyrr á öldum	male	40-49	Icelandic	NAN	2019-10-16 10:08:51	1.0	r1	1.0	0	6.0	16000	192078	NAN	train
0000168	000024	000024-0000168.flac	Eftir að tjónþoli hefur fengið vitneskju um tjón sitt.	eftir að tjónþoli hefur fengið vitneskju um tjón sitt	male	40-49	Icelandic	NAN	2019-10-16 10:08:52	1.0	r1	1.0	0	4.86	16000	155598	NAN	train
0000169	000024	000024-0000169.flac	Að sjálfsögðu er hér um meðaltal að ræða.	að sjálfsögðu er hér um meðaltal að ræða	male	40-49	Icelandic	NAN	2019-10-16 10:08:52	0.8125	r1	1.0	0	4.38	16000	140238	NAN	train
0000170	000025	000025-0000170.flac	Þær eru búnar til úr steypujárni og eru langoftast húðaðar með gúmmí.	þær eru búnar til úr steypujárni og eru langoftast húðaðar með gúmmí	male	18-19	Icelandic	NAN	2019-10-16 10:25:53	0.9454545454545454	r1	1.0	0	7.32	16000	234318	NAN	train
0000174	000025	000025-0000174.flac	Skuggamyndirnar eru einungis ófullkomnar eftirmyndir frummyndanna.	skuggamyndirnar eru einungis ófullkomnar eftirmyndir frummyndanna	male	18-19	Icelandic	NAN	2019-10-16 10:25:54	1.0	r1	1.0	0	5.82	16000	186318	NAN	train
0000175	000026	000026-0000175.flac	Þetta er ein aðalforsenda þess að enginn ætti að reykja.	þetta er ein aðalforsenda þess að enginn ætti að reykja	female	30-39	Icelandic	NAN	2019-10-16 10:27:35	1.0	r1	1.0	0	7.26	16000	232398	NAN	dev
0000176	000026	000026-0000176.flac	Athugið einnig að hér er fjallað um stærsta háhýsi Evrópu.	athugið einnig að hér er fjallað um stærsta háhýsi evrópu	female	30-39	Icelandic	NAN	2019-10-16 10:27:36	0.9565217391304348	r1	1.0	0	5.76	16000	184398	NAN	dev
0000177	000026	000026-0000177.flac	Það er alkunna að þeir fá byr sem bíða.	það er alkunna að þeir fá byr sem bíða	female	30-39	Icelandic	NAN	2019-10-16 10:27:36	1.0	r1	1.0	0	4.98	16000	159438	NAN	dev
0000178	000026	000026-0000178.flac	Þessi efni mynda mjög bjarta, glampandi og glitrandi neista.	þessi efni mynda mjög bjarta glampandi og glitrandi neista	female	30-39	Icelandic	NAN	2019-10-16 10:27:36	1.0	r1	1.0	0	5.94	16000	190158	NAN	dev
0000179	000026	000026-0000179.flac	Allt var þetta þó meira á vegum einstaklinga en yfirvalda.	allt var þetta þó meira á vegum einstaklinga en yfirvalda	female	30-39	Icelandic	NAN	2019-10-16 10:27:36	1.0	r1	1.0	0	5.82	16000	186318	NAN	dev
0000180	000027	000027-0000180.flac	Grafarholt og Úlfarsárdalur er hverfi í Reykjavík.	grafarholt og úlfarsárdalur er hverfi í reykjavík	male	30-39	Icelandic	NAN	2019-10-16 10:28:53	0.926829268292683	r1	1.0	0	5.1	16000	163278	NAN	train
0000181	000027	000027-0000181.flac	Borgarstjórinn og uppreisnarmenn voru handteknir og ný borgarstjórn sett í embætti.	borgarstjórinn og uppreisnarmenn voru handteknir og ný borgarstjórn sett í embætti	male	30-39	Icelandic	NAN	2019-10-16 10:28:53	1.0	r1	1.0	0	6.78	16000	217038	NAN	train
0000182	000027	000027-0000182.flac	Frá upphafsdögum sjónvarps.	frá upphafsdögum sjónvarps	male	30-39	Icelandic	NAN	2019-10-16 10:28:53	1.0	r1	1.0	0	2.52	16000	80718	NAN	train
0000184	000027	000027-0000184.flac	Í stuttu máli má segja að rannsóknarviður þeirra sé venjulega einhvers konar efnismenning.	í stuttu máli má segja að rannsóknarviður þeirra sé venjulega einhvers konar efnismenning	male	30-39	Icelandic	NAN	2019-10-16 10:28:54	0.9726027397260274	r1	1.0	0	6.6	16000	211278	NAN	train
0000185	000028	000028-0000185.flac	Einkenni eru breytileg eftir því hvaða truflun er um að ræða.	einkenni eru breytileg eftir því hvaða truflun er um að ræða	female	30-39	Icelandic	NAN	2019-10-16 10:34:29	0.8297872340425532	r1	1.0	0	5.1	16000	163278	NAN	dev
0000186	000028	000028-0000186.flac	Hver er uppruni hrekkjavöku.	hver er uppruni hrekkjavöku	female	30-39	Icelandic	NAN	2019-10-16 10:34:29	1.0	r1	1.0	0	3.78	16000	121038	NAN	dev
0000187	000028	000028-0000187.flac	Mikið af þeim grynningum.	mikið af þeim grynningum	female	30-39	Icelandic	NAN	2019-10-16 10:34:29	1.0	r1	1.0	0	3.66	16000	117198	NAN	dev
0000188	000028	000028-0000188.flac	Annika, hringdu í Gautvið eftir fimmtíu og sjö mínútur.	annika hringdu í gautvið eftir fimmtíu og sjö mínútur	female	30-39	Icelandic	NAN	2019-10-16 10:34:30	0.9523809523809523	r1	1.0	0	5.4	16000	172878	NAN	dev
0000189	000028	000028-0000189.flac	Þykkur jökullinn verkar þá eins og einangrunarefni ofan á landinu.	þykkur jökullinn verkar þá eins og einangrunarefni ofan á landinu	female	30-39	Icelandic	NAN	2019-10-16 10:34:30	1.0	r1	1.0	0	5.76	16000	184398	NAN	dev
0000190	000029	000029-0000190.flac	Ef hún gilti upp úr öllu valdi.	ef hún gilti upp úr öllu valdi	male	20-29	Icelandic	NAN	2019-10-16 10:34:48	1.0	r1	1.0	0	5.93	16000	189860	NAN	train
0000193	000029	000029-0000193.flac	Guðmundur Andri Thorsson valdi.	guðmundur andri thorsson valdi	male	20-29	Icelandic	NAN	2019-10-16 10:34:51	1.0	r1	1.0	0	5.25	16000	168014	NAN	train
0000194	000029	000029-0000194.flac	Þessari spurningu er nú ekki létt að svara.	þessari spurningu er nú ekki létt að svara	male	20-29	Icelandic	NAN	2019-10-16 10:34:52	0.9444444444444444	r1	1.0	0	4.44	16000	142072	NAN	train
0000195	000030	000030-0000195.flac	Þetta álag dempast af fitupúða sem er undir hælbeininu og áðurnefndri sinabreiðu.	þetta álag dempast af fitupúða sem er undir hælbeininu og áðurnefndri sinabreiðu	female	30-39	Icelandic	NAN	2019-10-16 10:36:26	0.9696969696969697	r1	1.0	0	7.08	16000	226638	NAN	dev
0000196	000030	000030-0000196.flac	Innan kaþólskrar kirkju geta menn tryggt sér dvöl í Himnaríki með réttum gjörðum.	innan kaþólskrar kirkju geta menn tryggt sér dvöl í himnaríki með réttum gjörðum	female	30-39	Icelandic	NAN	2019-10-16 10:36:26	1.0	r1	1.0	0	6.36	16000	203598	NAN	dev
0000197	000030	000030-0000197.flac	Hraunin eru fremur slétt, rákuð og nefnast helluhraun, og eru úr basalti.	hraunin eru fremur slétt rákuð og nefnast helluhraun og eru úr basalti	female	30-39	Icelandic	NAN	2019-10-16 10:36:27	1.0	r1	1.0	0	6.0	16000	192078	NAN	dev
0000198	000030	000030-0000198.flac	Kína gæti vel orðið eitt af stórveldum tuttugasti og fyrsti aldarinnar.	kína gæti vel orðið eitt af stórveldum tuttugasti og fyrsti aldarinnar	female	30-39	Icelandic	NAN	2019-10-16 10:36:27	0.9655172413793104	r1	1.0	0	5.64	16000	180558	NAN	dev
0000199	000030	000030-0000199.flac	Meðferðin er skurðaðgerð þar sem meinið er fjarlægt.	meðferðin er skurðaðgerð þar sem meinið er fjarlægt	female	30-39	Icelandic	NAN	2019-10-16 10:36:27	0.9534883720930233	r1	1.0	0	4.38	16000	140238	NAN	dev
0000200	000031	000031-0000200.flac	Ætla má að lyfjabirgðir í landinu séu til um það bil eins mánaðar.	ætla má að lyfjabirgðir í landinu séu til um það bil eins mánaðar	female	60-69	Icelandic	NAN	2019-10-16 10:41:07	1.0	r1	1.0	0	8.36	16000	267684	NAN	train
0000202	000031	000031-0000202.flac	Fitan gefur okkur orku og dreifir næringarefnum eins og A-.	fitan gefur okkur orku og dreifir næringarefnum eins og a	female	60-69	Icelandic	NAN	2019-10-16 10:41:08	0.9347826086956522	r1	1.0	0	8.06	16000	258126	NAN	train
0000203	000031	000031-0000203.flac	Adeliemörgæsir verpa í geysistórum nýlendum.	adeliemörgæsir verpa í geysistórum nýlendum	female	60-69	Icelandic	NAN	2019-10-16 10:41:08	1.0	r1	1.0	0	6.83	16000	218532	NAN	train
0000204	000031	000031-0000204.flac	Ef einhverjum hefur verið gefið nafn þá heitir hann því nafni.	ef einhverjum hefur verið gefið nafn þá heitir hann því nafni	female	60-69	Icelandic	NAN	2019-10-16 10:41:09	1.0	r1	1.0	0	7.94	16000	254030	NAN	train
0000205	000032	000032-0000205.flac	Jonni, spilaðu lag.	jonni spilaðu lag	male	20-29	Icelandic	NAN	2019-10-16 10:44:51	1.0	r1	1.0	0	3.0	16000	96078	NAN	train
0000206	000032	000032-0000206.flac	Stór landflæmi eru núna þjóðgarðar og vernduð svæði.	stór landflæmi eru núna þjóðgarðar og vernduð svæði	male	20-29	Icelandic	NAN	2019-10-16 10:44:52	1.0	r1	1.0	0	5.58	16000	178638	NAN	train
0000207	000032	000032-0000207.flac	Sú trú að drepi menn járnsmið.	sú trú að drepi menn járnsmið	male	20-29	Icelandic	NAN	2019-10-16 10:44:52	1.0	r1	1.0	0	4.14	16000	132558	NAN	train
0000208	000032	000032-0000208.flac	Óþarfatyggingar geta stuðlað að þrálátri spennu í tveimur þessara vöðva, nálægt gagnaugunum.	óþarfatyggingar geta stuðlað að þrálátri spennu í tveimur þessara vöðva nálægt gagnaugunum	male	20-29	Icelandic	NAN	2019-10-16 10:44:52	1.0	r1	1.0	0	7.8	16000	249678	NAN	train
0000209	000032	000032-0000209.flac	Slíkt er augljóslega ekki uppbyggjandi fyrir vöðva.	slíkt er augljóslega ekki uppbyggjandi fyrir vöðva	male	20-29	Icelandic	NAN	2019-10-16 10:44:53	1.0	r1	1.0	0	3.6	16000	115278	NAN	train
0000211	000033	000033-0000211.flac	Við hönnun kerfisins reyndist sú stefna rétt að skrá mjög litla skjálfta.	við hönnun kerfisins reyndist sú stefna rétt að skrá mjög litla skjálfta	male	20-29	Icelandic	NAN	2019-10-16 10:45:45	1.0	r1	1.0	0	5.76	16000	184398	NAN	train
0000212	000033	000033-0000212.flac	Er þetta kanski bara tvö heiti yfir sama hlutinn?	er þetta kanski bara tvö heiti yfir sama hlutinn	male	20-29	Icelandic	NAN	2019-10-16 10:45:45	1.0	r1	1.0	0	4.38	16000	140238	NAN	train
0000213	000033	000033-0000213.flac	Ólíklegt er að þessi köttur spili brús.	ólíklegt er að þessi köttur spili brús	male	20-29	Icelandic	NAN	2019-10-16 10:45:45	1.0	r1	1.0	0	3.6	16000	115278	NAN	train
0000214	000033	000033-0000214.flac	Helmingunartími efnisins er tiltölulega langur eða að minnsta kosti tíu ár.	helmingunartími efnisins er tiltölulega langur eða að minnsta kosti tíu ár	male	20-29	Icelandic	NAN	2019-10-16 10:45:46	0.96875	r1	1.0	0	5.64	16000	180558	NAN	train
0000215	000034	000034-0000215.flac	Áberandi rákir með röð holupytta liggja langs eftir skjaldvængjunum.	áberandi rákir með röð holupytta liggja langs eftir skjaldvængjunum	male	20-29	Icelandic	NAN	2019-10-16 10:46:34	1.0	r1	1.0	0	6.12	16000	195918	NAN	train
0000216	000034	000034-0000216.flac	Í grískri og rómverskri goðafræði er persónugervingur tunglsins Selena.	í grískri og rómverskri goðafræði er persónugervingur tunglsins selena	male	20-29	Icelandic	NAN	2019-10-16 10:46:34	1.0	r1	1.0	0	5.7	16000	182478	NAN	train
0000217	000034	000034-0000217.flac	Nafnið Afganistan merkir því „land Afgana “.	nafnið afganistan merkir því land afgana	male	20-29	Icelandic	NAN	2019-10-16 10:46:34	1.0	r1	1.0	0	4.86	16000	155598	NAN	train
0000218	000034	000034-0000218.flac	Aðblástur er líka til í gelísku, mögulega vegna norræna áhrifa.	aðblástur er líka til í gelísku mögulega vegna norræna áhrifa	male	20-29	Icelandic	NAN	2019-10-16 10:46:35	1.0	r1	1.0	0	5.28	16000	169038	NAN	train
0000219	000034	000034-0000219.flac	Þegar vorið gengur í garð.	þegar vorið gengur í garð	male	20-29	Icelandic	NAN	2019-10-16 10:46:35	1.0	r1	1.0	0	3.0	16000	96078	NAN	train
0000220	000035	000035-0000220.flac	Kona Magnúsar særðist þegar hún reyndi að hjálpa manni sínum.	kona magnúsar særðist þegar hún reyndi að hjálpa manni sínum	male	20-29	Icelandic	NAN	2019-10-16 10:47:26	0.9583333333333334	r1	1.0	0	5.4	16000	172878	NAN	train
0000221	000035	000035-0000221.flac	Einnig geta efnafræðilegir eiginleikar rauða litarins haft sitt að segja.	einnig geta efnafræðilegir eiginleikar rauða litarins haft sitt að segja	male	20-29	Icelandic	NAN	2019-10-16 10:47:26	0.9655172413793104	r1	1.0	0	5.94	16000	190158	NAN	train
0000222	000035	000035-0000222.flac	Í mælingum sínum notaði hann kristalla sem innihéldu meðal annars úran.	í mælingum sínum notaði hann kristalla sem innihéldu meðal annars úran	male	20-29	Icelandic	NAN	2019-10-16 10:47:27	0.9473684210526316	r1	1.0	0	5.58	16000	178638	NAN	train
0000223	000035	000035-0000223.flac	Það tókst honum ekki og honum var varpað í myrkrið.	það tókst honum ekki og honum var varpað í myrkrið	male	20-29	Icelandic	NAN	2019-10-16 10:47:27	0.8780487804878049	r1	1.0	0	4.32	16000	138318	NAN	train
0000224	000035	000035-0000224.flac	Einnig geta komið fram meltingarfæraeinkenni og eru uppköst eða niðurgangur þá algengust.	einnig geta komið fram meltingarfæraeinkenni og eru uppköst eða niðurgangur þá algengust	male	20-29	Icelandic	NAN	2019-10-16 10:47:27	1.0	r1	1.0	0	6.36	16000	203598	NAN	train
0000225	000036	000036-0000225.flac	Í kili skal kjörviður.	í kili skal kjörviður	female	60-69	Icelandic	NAN	2019-10-16 10:48:03	1.0	r1	1.0	0	4.99	16000	159822	NAN	dev
0000226	000036	000036-0000226.flac	Úrval fjármálaþjónustu hefur aukist gífurlega og er hún orðin flóknari en áður.	úrval fjármálaþjónustu hefur aukist gífurlega og er hún orðin flóknari en áður	female	60-69	Icelandic	NAN	2019-10-16 10:48:03	1.0	r1	1.0	0	8.28	16000	264952	NAN	dev
0000227	000036	000036-0000227.flac	Síðari kona hans var Sólveig Hallsdóttir.	síðari kona hans var sólveig hallsdóttir	female	60-69	Icelandic	NAN	2019-10-16 10:48:12	1.0	r1	1.0	0	6.57	16000	210340	NAN	dev
0000228	000036	000036-0000228.flac	Einstaklingurinn á með öðrum orðum erfitt með að elska sjálfan sig.	einstaklingurinn á með öðrum orðum erfitt með að elska sjálfan sig	female	60-69	Icelandic	NAN	2019-10-16 10:48:12	0.9636363636363636	r1	1.0	0	7.47	16000	239012	NAN	dev
0000229	000036	000036-0000229.flac	Víða í landinu verpir storkur.	víða í landinu verpir storkur	female	60-69	Icelandic	NAN	2019-10-16 10:48:13	1.0	r1	1.0	0	5.59	16000	178936	NAN	dev
0000230	000037	000037-0000230.flac	Í Bandaríkjunum er nokkuð verslað með þessa blendinga.	í bandaríkjunum er nokkuð verslað með þessa blendinga	male	20-29	Icelandic	NAN	2019-10-16 10:51:34	0.9333333333333333	r1	1.0	0	4.26	16000	136398	NAN	dev
0000231	000037	000037-0000231.flac	Á slóðum Jóns Sigurðssonar.	á slóðum jóns sigurðssonar	male	20-29	Icelandic	NAN	2019-10-16 10:51:34	1.0	r1	1.0	0	3.78	16000	121038	NAN	dev
0000232	000037	000037-0000232.flac	Það gerir ríflega fimmtán milljarða sígaretta á dag eða um sjö hundruð fimmtíu milljónir pakka.	það gerir ríflega fimmtán milljarða sígaretta á dag eða um sjö hundruð fimmtíu milljónir pakka	male	20-29	Icelandic	NAN	2019-10-16 10:51:35	0.961038961038961	r1	1.0	0	7.5	16000	240078	NAN	dev
0000233	000037	000037-0000233.flac	En boðskapurinn var ef til vill ekki mjög vinsæll.	en boðskapurinn var ef til vill ekki mjög vinsæll	male	20-29	Icelandic	NAN	2019-10-16 10:51:35	1.0	r1	1.0	0	4.56	16000	145998	NAN	dev
0000234	000037	000037-0000234.flac	Þeir halda sig mest við danska framleiðslu.	þeir halda sig mest við danska framleiðslu	male	20-29	Icelandic	NAN	2019-10-16 10:51:35	1.0	r1	1.0	0	3.9	16000	124878	NAN	dev
0000236	000037	000037-0000236.flac	Þekkt eru nokkur stór forsöguleg gos í Heklu.	þekkt eru nokkur stór forsöguleg gos í heklu	male	20-29	Icelandic	NAN	2019-10-16 10:52:56	1.0	r1	1.0	0	4.86	16000	155598	NAN	dev
0000237	000037	000037-0000237.flac	Í sumum tilfellum er tekið vefjasýni af hjartanu til smásjárskoðunar.	í sumum tilfellum er tekið vefjasýni af hjartanu til smásjárskoðunar	male	20-29	Icelandic	NAN	2019-10-16 10:52:56	1.0	r1	1.0	0	5.58	16000	178638	NAN	dev
0000238	000037	000037-0000238.flac	Síðar bættust við um fimmtán hundrað og tíu bandarískir braggar.	síðar bættust við um fimmtán hundrað og tíu bandarískir braggar	male	20-29	Icelandic	NAN	2019-10-16 10:52:57	1.0	r1	1.0	0	5.82	16000	186318	NAN	dev
0000239	000037	000037-0000239.flac	Þetta strik verður skammás sporöskjunnar.	þetta strik verður skammás sporöskjunnar	male	20-29	Icelandic	NAN	2019-10-16 10:52:57	1.0	r1	1.0	0	4.74	16000	151758	NAN	dev
0000240	000038	000038-0000240.flac	Dýrasvif er ófrumbjarga svif sem á heimkynni sín í höfum, sjó og ferskvatni.	dýrasvif er ófrumbjarga svif sem á heimkynni sín í höfum sjó og ferskvatni	male	20-29	Icelandic	NAN	2019-10-16 10:53:57	1.0	r1	1.0	0	7.2	16000	230478	NAN	train
0000241	000038	000038-0000241.flac	Hún óx hratt sem mikilvægur áfangastaður í versluninni við Evrópu og yfir Atlantshafið	hún óx hratt sem mikilvægur áfangastaður í versluninni við evrópu og yfir atlantshafið	male	20-29	Icelandic	NAN	2019-10-16 10:53:58	1.0	r1	1.0	0	6.48	16000	207438	NAN	train
0000242	000038	000038-0000242.flac	Það fer lítið yfir í miðtaugakerfið en berst auðveldlega yfir fylgju til fósturs.	það fer lítið yfir í miðtaugakerfið en berst auðveldlega yfir fylgju til fósturs	male	20-29	Icelandic	NAN	2019-10-16 10:53:58	1.0	r1	1.0	0	6.54	16000	209358	NAN	train
0000243	000038	000038-0000243.flac	Einnig má nefna ríki í Afríku eins og Nígeríu.	einnig má nefna ríki í afríku eins og nígeríu	male	20-29	Icelandic	NAN	2019-10-16 10:53:58	1.0	r1	1.0	0	4.92	16000	157518	NAN	train
0000244	000038	000038-0000244.flac	Líkur á þornun aukast helst við mikið vatnstap.	líkur á þornun aukast helst við mikið vatnstap	male	20-29	Icelandic	NAN	2019-10-16 10:53:59	1.0	r1	1.0	0	4.68	16000	149838	NAN	train
0000245	000039	000039-0000245.flac	Árbók Ferðafélags Íslands.	árbók ferðafélags íslands	male	40-49	Icelandic	NAN	2019-10-16 10:54:03	1.0	r1	1.0	0	3.66	16000	117198	NAN	train
0000246	000039	000039-0000246.flac	Þessa lista lét hann leggja fyrir börnin sjálf, foreldra þeirra og kennara.	þessa lista lét hann leggja fyrir börnin sjálf foreldra þeirra og kennara	male	40-49	Icelandic	NAN	2019-10-16 10:54:03	0.9464285714285714	r1	1.0	0	6.12	16000	195918	NAN	train
0000247	000039	000039-0000247.flac	Einnig má benda á kröfur nútímans um hraða og hagræðingu sem áhrifavald.	einnig má benda á kröfur nútímans um hraða og hagræðingu sem áhrifavald	male	40-49	Icelandic	NAN	2019-10-16 10:54:04	1.0	r1	1.0	0	5.7	16000	182478	NAN	train
0000248	000039	000039-0000248.flac	Sykurálag er því mun minna ef menn neyta hýðishrísgrjóna í stað hvítra hrísgrjóna.	sykurálag er því mun minna ef menn neyta hýðishrísgrjóna í stað hvítra hrísgrjóna	male	40-49	Icelandic	NAN	2019-10-16 10:54:04	1.0	r1	1.0	0	7.5	16000	240078	NAN	train
0000249	000039	000039-0000249.flac	Það sem kemst út fer ekki lengra en til Noregs.	það sem kemst út fer ekki lengra en til noregs	male	40-49	Icelandic	NAN	2019-10-16 10:54:04	1.0	r1	1.0	0	5.52	16000	176718	NAN	train
0000250	000040	000040-0000250.flac	Skattlagning getur þá alfarið farið fram í öðru landinu.	skattlagning getur þá alfarið farið fram í öðru landinu	male	20-29	Icelandic	NAN	2019-10-16 10:54:50	1.0	r1	1.0	0	4.98	16000	159438	NAN	train
0000251	000040	000040-0000251.flac	Makalaust hvað þetta gengur vel.	makalaust hvað þetta gengur vel	male	20-29	Icelandic	NAN	2019-10-16 10:54:50	0.8461538461538461	r1	1.0	0	3.72	16000	119118	NAN	train
0000252	000040	000040-0000252.flac	Birgir hefur einnig látið að sér kveða í þjóðmálaumræðunni.	birgir hefur einnig látið að sér kveða í þjóðmálaumræðunni	male	20-29	Icelandic	NAN	2019-10-16 10:54:51	1.0	r1	1.0	0	5.1	16000	163278	NAN	train
0000253	000040	000040-0000253.flac	Þegar þetta er ritað hafa áttatíu og sex prósent af forgangskröfum búsins þegar verið greiddar.	þegar þetta er ritað hafa áttatíu og sex prósent af forgangskröfum búsins þegar verið greiddar	male	20-29	Icelandic	NAN	2019-10-16 10:54:51	0.95	r1	1.0	0	6.54	16000	209358	NAN	train
0000254	000040	000040-0000254.flac	Myndin er af svifþörungum.	myndin er af svifþörungum	male	20-29	Icelandic	NAN	2019-10-16 10:54:51	0.9090909090909091	r1	1.0	0	3.42	16000	109518	NAN	train
0000255	000041	000041-0000255.flac	Þegar vorið gengur í garð.	þegar vorið gengur í garð	male	40-49	Icelandic	NAN	2019-10-16 10:55:58	1.0	r1	1.0	0	3.66	16000	117198	NAN	train
0000256	000041	000041-0000256.flac	Notaði fólk tannbursta í gamla daga?	notaði fólk tannbursta í gamla daga	male	40-49	Icelandic	NAN	2019-10-16 10:55:59	0.9655172413793104	r1	1.0	0	3.6	16000	115278	NAN	train
0000257	000041	000041-0000257.flac	Geirangur liggur í Geirangursfirði sem gengur inn úr Stórfirði.	geirangur liggur í geirangursfirði sem gengur inn úr stórfirði	male	40-49	Icelandic	NAN	2019-10-16 10:55:59	0.94	r1	1.0	0	5.46	16000	174798	NAN	train
